year,district_number,name,SPD,CDU,CSU,GRUENE,FDP,PDS_LINKE,AFD,result,electoral_district_nr,electoral_district_name,federal_state_nr,federal_state_name,drought_index_per_district,Year_x,State,Year_y,combined_BA,Cropland_BA_hectares,Forest_BA_hectares,Grass_and_Shrubland_BA_hectares,Wetlands_BA_hectares,Settlement_BA_hectares,Other_BA_hectares
2009,170,Werra-Meißner - Hersfeld-Rotenburg,"53275,0","45711,0",,"7530,0","12290,0","11080,0",,SPD,"170,0",Schwalm-Eder,"6,0",Hessen,"5,0","2009,0",Hessen,"2009,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2009,171,Schwalm-Eder,"56519,0","47053,0",,"9370,0","13487,0","11395,0",,SPD,"171,0",Marburg,"6,0",Hessen,"5,0","2009,0",Hessen,"2009,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2009,172,Marburg,"51712,0","47322,0",,"10366,0","10964,0","10857,0",,SPD,"172,0",Lahn-Dill,"6,0",Hessen,"2,0","2009,0",Hessen,"2009,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2009,173,Lahn-Dill,"47897,0","60214,0",,"11032,0","12968,0","9815,0",,CDU,"173,0",Gießen,"6,0",Hessen,"1,0","2009,0",Hessen,"2009,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2009,174,Gießen,"55331,0","59441,0",,"14140,0","17928,0","11399,0",,CDU,"174,0",Fulda,"6,0",Hessen,"2,0","2009,0",Hessen,"2009,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2009,175,Fulda,"41388,0","86084,0",,"12556,0","17415,0","11923,0",,CDU,"175,0",Main-Kinzig - Wetterau II - Schotten,"6,0",Hessen,"3,0","2009,0",Hessen,"2009,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2009,176,Hochtaunus,"35257,0","62748,0",,"12976,0","16255,0","7522,0",,CDU,"176,0",Hochtaunus,"6,0",Hessen,"1,0","2009,0",Hessen,"2009,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2009,177,Wetterau,"59420,0","73702,0",,"12425,0","16284,0","11116,0",,CDU,"177,0",Wetterau I,"6,0",Hessen,"2,0","2009,0",Hessen,"2009,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2009,178,Rheingau-Taunus - Limburg,"45127,0","75224,0",,"13141,0","17463,0","9066,0",,CDU,"178,0",Rheingau-Taunus - Limburg,"6,0",Hessen,"7,0","2009,0",Hessen,"2009,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2009,179,Wiesbaden,"42751,0","53416,0",,"10970,0","12350,0","9016,0",,CDU,"179,0",Wiesbaden,"6,0",Hessen,"6,0","2009,0",Hessen,"2009,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2009,180,Hanau,"59413,0","68704,0",,"11572,0","15523,0","11985,0",,CDU,"180,0",Hanau,"6,0",Hessen,"1,0","2009,0",Hessen,"2009,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2009,181,Main-Taunus,"36629,0","72680,0",,"15618,0","18588,0","7718,0",,CDU,"181,0",Main-Taunus,"6,0",Hessen,"4,0","2009,0",Hessen,"2009,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2009,182,Frankfurt am Main I,"39147,0","45866,0",,"15701,0","12876,0","12031,0",,CDU,"182,0",Frankfurt am Main I,"6,0",Hessen,"1,0","2009,0",Hessen,"2009,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2009,183,Frankfurt am Main II,"45074,0","55027,0",,"23403,0","14336,0","11998,0",,CDU,"183,0",Frankfurt am Main II,"6,0",Hessen,"1,0","2009,0",Hessen,"2009,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2009,184,Groß-Gerau,"44973,0","45410,0",,"12072,0","10177,0","9449,0",,CDU,"184,0",Groß-Gerau,"6,0",Hessen,"11,0","2009,0",Hessen,"2009,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2009,185,Offenbach,"44542,0","62281,0",,"15243,0","15843,0","11594,0",,CDU,"185,0",Offenbach,"6,0",Hessen,"1,0","2009,0",Hessen,"2009,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2009,186,Darmstadt,"60581,0","60536,0",,"20963,0","13553,0","11213,0",,SPD,"186,0",Darmstadt,"6,0",Hessen,"5,0","2009,0",Hessen,"2009,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2009,187,Odenwald,"50797,0","69191,0",,"16215,0","18409,0","11574,0",,CDU,"187,0",Odenwald,"6,0",Hessen,"2,0","2009,0",Hessen,"2009,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2009,188,Bergstraße,"44903,0","64472,0",,"11296,0","12966,0","9171,0",,CDU,"188,0",Bergstraße,"6,0",Hessen,"11,0","2009,0",Hessen,"2009,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
2009,906,Hessen,"1026094,0","1251139,0",,"287044,0","305043,0","225775,0",,CDU,,,,,,,,,,,,,,,
2009,189,Eichsfeld - Nordhausen - Unstrut-Hainich-Kreis I,"22854,0","57882,0",,"5540,0","9942,0","33005,0",,CDU,"189,0",Eichsfeld - Nordhausen - Kyffhäuserkreis,"16,0",Thüringen,"3,0","2009,0",Thüringen,"2009,0","107,0","107,0","0,0","0,0","0,0","0,0","0,0"
2009,190,Eisenach - Wartburgkreis - Unstrut-Hainich-Kreis II,"29106,0","44903,0",,"4921,0","8211,0","35666,0",,CDU,"190,0",Eisenach - Wartburgkreis - Unstrut-Hainich-Kreis,"16,0",Thüringen,"3,0","2009,0",Thüringen,"2009,0","107,0","107,0","0,0","0,0","0,0","0,0","0,0"
2009,191,Kyffhäuserkreis - Sömmerda - Weimarer Land I,"22819,0","42674,0",,"5754,0","9800,0","39568,0",,CDU,"191,0",Jena - Sömmerda - Weimarer Land I,"16,0",Thüringen,"1,0","2009,0",Thüringen,"2009,0","107,0","107,0","0,0","0,0","0,0","0,0","0,0"
2009,192,Gotha - Ilm-Kreis,"37032,0","40063,0",,"7391,0","10056,0","35942,0",,CDU,"192,0",Gotha - Ilm-Kreis,"16,0",Thüringen,"1,0","2009,0",Thüringen,"2009,0","107,0","107,0","0,0","0,0","0,0","0,0","0,0"
2009,193,Erfurt - Weimar - Weimarer Land II,"33488,0","45931,0",,"12137,0","8897,0","43050,0",,CDU,"193,0",Erfurt - Weimar - Weimarer Land II,"16,0",Thüringen,"1,0","2009,0",Thüringen,"2009,0","107,0","107,0","0,0","0,0","0,0","0,0","0,0"
2009,194,Gera - Jena - Saale-Holzland-Kreis,"34658,0","46590,0",,"11471,0","15695,0","49344,0",,PDS_LINKE,"194,0",Gera - Greiz - Altenburger Land,"16,0",Thüringen,"5,0","2009,0",Thüringen,"2009,0","107,0","107,0","0,0","0,0","0,0","0,0","0,0"
2009,195,Greiz - Altenburger Land,"20224,0","42988,0",,"4196,0","9237,0","33672,0",,CDU,"195,0",Saalfeld-Rudolstadt - Saale-Holzland-Kreis - Saale-Orla-Kreis,"16,0",Thüringen,"1,0","2009,0",Thüringen,"2009,0","107,0","107,0","0,0","0,0","0,0","0,0","0,0"
2009,196,Sonneberg - Saalfeld-Rudolstadt - Saale-Orla-Kreis,"27824,0","46726,0",,"5684,0","12534,0","45820,0",,CDU,"196,0",Suhl - Schmalkalden-Meiningen - Hildburghausen - Sonneberg,"16,0",Thüringen,"1,0","2009,0",Thüringen,"2009,0","107,0","107,0","0,0","0,0","0,0","0,0","0,0"
2009,197,Suhl - Schmalkalden-Meiningen - Hildburghausen,"27055,0","39600,0",,"5936,0","10313,0","41361,0",,PDS_LINKE,"197,0",Neuwied,"7,0",Rheinland-Pfalz,"2,0","2009,0",Rheinland-Pfalz,"2009,0","43,0","0,0","43,0","0,0","0,0","0,0","0,0"
2009,916,Thüringen,"255060,0","407357,0",,"63030,0","94685,0","357428,0",,CDU,,,,,,,,,,,,,,,
2009,198,Neuwied,"61544,0","66214,0",,"9518,0","17881,0","11331,0",,CDU,"198,0",Ahrweiler,"7,0",Rheinland-Pfalz,"2,0","2009,0",Rheinland-Pfalz,"2009,0","43,0","0,0","43,0","0,0","0,0","0,0","0,0"
2009,199,Ahrweiler,"33987,0","62145,0",,"10094,0","20470,0","8310,0",,CDU,"199,0",Koblenz,"7,0",Rheinland-Pfalz,"3,0","2009,0",Rheinland-Pfalz,"2009,0","43,0","0,0","43,0","0,0","0,0","0,0","0,0"
2009,200,Koblenz,"38080,0","59853,0",,"13222,0","13084,0","9935,0",,CDU,"200,0",Mosel/Rhein-Hunsrück,"7,0",Rheinland-Pfalz,"5,0","2009,0",Rheinland-Pfalz,"2009,0","43,0","0,0","43,0","0,0","0,0","0,0","0,0"
2009,201,Mosel/Rhein-Hunsrück,"29859,0","60105,0",,"9724,0","15714,0","9035,0",,CDU,"201,0",Kreuznach,"7,0",Rheinland-Pfalz,"3,0","2009,0",Rheinland-Pfalz,"2009,0","43,0","0,0","43,0","0,0","0,0","0,0","0,0"
2009,202,Kreuznach,"37332,0","61167,0",,"8768,0","8684,0","11579,0",,CDU,"202,0",Bitburg,"7,0",Rheinland-Pfalz,"2,0","2009,0",Rheinland-Pfalz,"2009,0","43,0","0,0","43,0","0,0","0,0","0,0","0,0"
2009,203,Bitburg,"28042,0","53705,0",,"9274,0","16213,0","8043,0",,CDU,"203,0",Trier,"7,0",Rheinland-Pfalz,"2,0","2009,0",Rheinland-Pfalz,"2009,0","43,0","0,0","43,0","0,0","0,0","0,0","0,0"
2009,204,Trier,"34948,0","61594,0",,"14109,0","11237,0","11583,0",,CDU,"204,0",Montabaur,"7,0",Rheinland-Pfalz,"1,0","2009,0",Rheinland-Pfalz,"2009,0","43,0","0,0","43,0","0,0","0,0","0,0","0,0"
2009,205,Montabaur,"44416,0","65215,0",,"10685,0","16541,0","11884,0",,CDU,"205,0",Mainz,"7,0",Rheinland-Pfalz,"6,0","2009,0",Rheinland-Pfalz,"2009,0","43,0","0,0","43,0","0,0","0,0","0,0","0,0"
2009,206,Mainz,"57338,0","68081,0",,"23696,0","22054,0","10737,0",,CDU,"206,0",Worms,"7,0",Rheinland-Pfalz,"7,0","2009,0",Rheinland-Pfalz,"2009,0","43,0","0,0","43,0","0,0","0,0","0,0","0,0"
2009,207,Worms,"54255,0","51892,0",,"10515,0","14051,0","10218,0",,SPD,"207,0",Ludwigshafen/Frankenthal,"7,0",Rheinland-Pfalz,"14,0","2009,0",Rheinland-Pfalz,"2009,0","43,0","0,0","43,0","0,0","0,0","0,0","0,0"
2009,208,Ludwigshafen/Frankenthal,"48713,0","57736,0",,"9277,0","12878,0","13002,0",,CDU,"208,0",Neustadt - Speyer,"7,0",Rheinland-Pfalz,"9,0","2009,0",Rheinland-Pfalz,"2009,0","43,0","0,0","43,0","0,0","0,0","0,0","0,0"
2009,209,Neustadt - Speyer,"40404,0","71481,0",,"13748,0","14870,0","12546,0",,CDU,"209,0",Kaiserslautern,"7,0",Rheinland-Pfalz,"3,0","2009,0",Rheinland-Pfalz,"2009,0","43,0","0,0","43,0","0,0","0,0","0,0","0,0"
2009,210,Kaiserslautern,"55070,0","52311,0",,"10834,0","14725,0","22205,0",,SPD,"210,0",Pirmasens,"7,0",Rheinland-Pfalz,"3,0","2009,0",Rheinland-Pfalz,"2009,0","43,0","0,0","43,0","0,0","0,0","0,0","0,0"
2009,211,Pirmasens,"34342,0","50035,0",,"8840,0","14105,0","15989,0",,CDU,"211,0",Südpfalz,"7,0",Rheinland-Pfalz,"5,0","2009,0",Rheinland-Pfalz,"2009,0","43,0","0,0","43,0","0,0","0,0","0,0","0,0"
2009,212,Südpfalz,"42287,0","61994,0",,"12637,0","19431,0","10926,0",,CDU,"212,0",Altötting,"9,0",Bayern,"2,0","2009,0",Bayern,"2009,0","428,0","21,0","300,0","0,0","0,0","107,0","0,0"
2009,907,Rheinland-Pfalz,"640617,0","903528,0",,"174941,0","231938,0","177323,0",,CDU,,,,,,,,,,,,,,,
2009,213,Altötting,"16724,0",,"67284,0","8477,0","9508,0","5362,0",,CSU,"213,0",Erding - Ebersberg,"9,0",Bayern,"3,0","2009,0",Bayern,"2009,0","428,0","21,0","300,0","0,0","0,0","107,0","0,0"
2009,214,Erding - Ebersberg,"24402,0",,"67518,0","17573,0","16433,0","6073,0",,CSU,"214,0",Freising,"9,0",Bayern,"3,0","2009,0",Bayern,"2009,0","428,0","21,0","300,0","0,0","0,0","107,0","0,0"
2009,215,Freising,"20791,0",,"69229,0","25408,0","19711,0","8247,0",,CSU,"215,0",Fürstenfeldbruck,"9,0",Bayern,"5,0","2009,0",Bayern,"2009,0","428,0","21,0","300,0","0,0","0,0","107,0","0,0"
2009,216,Fürstenfeldbruck,"35851,0",,"91947,0","20344,0","20997,0","7311,0",,CSU,"216,0",Ingolstadt,"9,0",Bayern,"5,0","2009,0",Bayern,"2009,0","428,0","21,0","300,0","0,0","0,0","107,0","0,0"
2009,217,Ingolstadt,"26825,0",,"99482,0","14174,0","14151,0","10936,0",,CSU,"217,0",München-Nord,"9,0",Bayern,"3,0","2009,0",Bayern,"2009,0","428,0","21,0","300,0","0,0","0,0","107,0","0,0"
2009,218,München-Nord,"55691,0",,"57161,0","15307,0","15766,0","7773,0",,CSU,"218,0",München-Ost,"9,0",Bayern,"3,0","2009,0",Bayern,"2009,0","428,0","21,0","300,0","0,0","0,0","107,0","0,0"
2009,219,München-Ost,"44917,0",,"61412,0","21722,0","24022,0","9109,0",,CSU,"219,0",München-Süd,"9,0",Bayern,"4,0","2009,0",Bayern,"2009,0","428,0","21,0","300,0","0,0","0,0","107,0","0,0"
2009,220,München-Süd,"43835,0",,"58849,0","20507,0","17033,0","8266,0",,CSU,"220,0",München-West/Mitte,"9,0",Bayern,"5,0","2009,0",Bayern,"2009,0","428,0","21,0","300,0","0,0","0,0","107,0","0,0"
2009,221,München-West/Mitte,"47101,0",,"63075,0","24967,0","20442,0","9665,0",,CSU,"221,0",München-Land,"9,0",Bayern,"4,0","2009,0",Bayern,"2009,0","428,0","21,0","300,0","0,0","0,0","107,0","0,0"
2009,222,München-Land,"35805,0",,"83856,0","24386,0","24634,0","6914,0",,CSU,"222,0",Rosenheim,"9,0",Bayern,"3,0","2009,0",Bayern,"2009,0","428,0","21,0","300,0","0,0","0,0","107,0","0,0"
2009,223,Rosenheim,"23041,0",,"82305,0","19499,0","14745,0","5967,0",,CSU,"223,0",Bad Tölz-Wolfratshausen - Miesbach,"9,0",Bayern,"3,0","2009,0",Bayern,"2009,0","428,0","21,0","300,0","0,0","0,0","107,0","0,0"
2009,224,Starnberg,"29651,0",,"101261,0","19809,0","27350,0","7215,0",,CSU,"224,0",Starnberg - Landsberg am Lech,"9,0",Bayern,"10,0","2009,0",Bayern,"2009,0","428,0","21,0","300,0","0,0","0,0","107,0","0,0"
2009,225,Traunstein,"21406,0",,"76741,0","16188,0","10142,0","6156,0",,CSU,"225,0",Traunstein,"9,0",Bayern,"3,0","2009,0",Bayern,"2009,0","428,0","21,0","300,0","0,0","0,0","107,0","0,0"
2009,226,Weilheim,"25894,0",,"94302,0","21516,0","19076,0","7568,0",,CSU,"226,0",Weilheim,"9,0",Bayern,"6,0","2009,0",Bayern,"2009,0","428,0","21,0","300,0","0,0","0,0","107,0","0,0"
2009,227,Deggendorf,"15336,0",,"49398,0","6717,0","11065,0","6851,0",,CSU,"227,0",Deggendorf,"9,0",Bayern,"0,0","2009,0",Bayern,"2009,0","428,0","21,0","300,0","0,0","0,0","107,0","0,0"
2009,228,Landshut,"25337,0",,"84953,0","17133,0","22940,0","9362,0",,CSU,"228,0",Landshut,"9,0",Bayern,"2,0","2009,0",Bayern,"2009,0","428,0","21,0","300,0","0,0","0,0","107,0","0,0"
2009,229,Passau,"16573,0",,"54275,0","8767,0","22069,0","9217,0",,CSU,"229,0",Passau,"9,0",Bayern,"2,0","2009,0",Bayern,"2009,0","428,0","21,0","300,0","0,0","0,0","107,0","0,0"
2009,230,Rottal-Inn,"17920,0",,"54904,0","5828,0","10305,0","4868,0",,CSU,"230,0",Rottal-Inn,"9,0",Bayern,"2,0","2009,0",Bayern,"2009,0","428,0","21,0","300,0","0,0","0,0","107,0","0,0"
2009,231,Straubing,"24922,0",,"61572,0","4372,0","8650,0","5410,0",,CSU,"231,0",Straubing,"9,0",Bayern,"1,0","2009,0",Bayern,"2009,0","428,0","21,0","300,0","0,0","0,0","107,0","0,0"
2009,232,Amberg,"30587,0",,"71148,0","13833,0","18922,0","10544,0",,CSU,"232,0",Amberg,"9,0",Bayern,"3,0","2009,0",Bayern,"2009,0","428,0","21,0","300,0","0,0","0,0","107,0","0,0"
2009,233,Regensburg,"35207,0",,"75653,0","14784,0","21618,0","10514,0",,CSU,"233,0",Regensburg,"9,0",Bayern,"4,0","2009,0",Bayern,"2009,0","428,0","21,0","300,0","0,0","0,0","107,0","0,0"
2009,234,Schwandorf,"34321,0",,"72791,0","6423,0","11058,0","9396,0",,CSU,"234,0",Schwandorf,"9,0",Bayern,"2,0","2009,0",Bayern,"2009,0","428,0","21,0","300,0","0,0","0,0","107,0","0,0"
2009,235,Weiden,"24261,0",,"54891,0","6031,0","8664,0","6567,0",,CSU,"235,0",Weiden,"9,0",Bayern,"1,0","2009,0",Bayern,"2009,0","428,0","21,0","300,0","0,0","0,0","107,0","0,0"
2009,236,Bamberg,"26044,0",,"62548,0","11726,0","13590,0","7601,0",,CSU,"236,0",Bamberg,"9,0",Bayern,"2,0","2009,0",Bayern,"2009,0","428,0","21,0","300,0","0,0","0,0","107,0","0,0"
2009,237,Bayreuth,"23920,0",,"58848,0","13096,0","9898,0","6318,0",,CSU,"237,0",Bayreuth,"9,0",Bayern,"2,0","2009,0",Bayern,"2009,0","428,0","21,0","300,0","0,0","0,0","107,0","0,0"
2009,238,Coburg,"28882,0",,"55174,0","9380,0","8805,0","7475,0",,CSU,"238,0",Coburg,"9,0",Bayern,"1,0","2009,0",Bayern,"2009,0","428,0","21,0","300,0","0,0","0,0","107,0","0,0"
2009,239,Hof,"33763,0",,"57632,0","9302,0","9604,0","9994,0",,CSU,"239,0",Hof,"9,0",Bayern,"1,0","2009,0",Bayern,"2009,0","428,0","21,0","300,0","0,0","0,0","107,0","0,0"
2009,240,Kulmbach,"18717,0",,"86658,0","5985,0","4885,0","6624,0",,CSU,"240,0",Kulmbach,"9,0",Bayern,"2,0","2009,0",Bayern,"2009,0","428,0","21,0","300,0","0,0","0,0","107,0","0,0"
2009,241,Ansbach,"37133,0",,"80239,0","14054,0","17346,0","9231,0",,CSU,"241,0",Ansbach,"9,0",Bayern,"2,0","2009,0",Bayern,"2009,0","428,0","21,0","300,0","0,0","0,0","107,0","0,0"
2009,242,Erlangen,"32269,0",,"60685,0","15036,0","12736,0","8275,0",,CSU,"242,0",Erlangen,"9,0",Bayern,"1,0","2009,0",Bayern,"2009,0","428,0","21,0","300,0","0,0","0,0","107,0","0,0"
2009,243,Fürth,"44505,0",,"76897,0","17109,0","15361,0","13798,0",,CSU,"243,0",Fürth,"9,0",Bayern,"2,0","2009,0",Bayern,"2009,0","428,0","21,0","300,0","0,0","0,0","107,0","0,0"
2009,244,Nürnberg-Nord,"41246,0",,"48943,0","15043,0","10652,0","10923,0",,CSU,"244,0",Nürnberg-Nord,"9,0",Bayern,"0,0","2009,0",Bayern,"2009,0","428,0","21,0","300,0","0,0","0,0","107,0","0,0"
2009,245,Nürnberg-Süd,"37159,0",,"47519,0","10048,0","10498,0","10794,0",,CSU,"245,0",Nürnberg-Süd,"9,0",Bayern,"1,0","2009,0",Bayern,"2009,0","428,0","21,0","300,0","0,0","0,0","107,0","0,0"
2009,246,Roth,"40464,0",,"75280,0","16521,0","18809,0","9610,0",,CSU,"246,0",Roth,"9,0",Bayern,"3,0","2009,0",Bayern,"2009,0","428,0","21,0","300,0","0,0","0,0","107,0","0,0"
2009,247,Aschaffenburg,"25143,0",,"56491,0","22717,0","15185,0","8072,0",,CSU,"247,0",Aschaffenburg,"9,0",Bayern,"0,0","2009,0",Bayern,"2009,0","428,0","21,0","300,0","0,0","0,0","107,0","0,0"
2009,248,Bad Kissingen,"28487,0",,"85574,0","14723,0","13592,0","13000,0",,CSU,"248,0",Bad Kissingen,"9,0",Bayern,"1,0","2009,0",Bayern,"2009,0","428,0","21,0","300,0","0,0","0,0","107,0","0,0"
2009,249,Main-Spessart,"28659,0",,"75542,0","13649,0","12858,0","8817,0",,CSU,"249,0",Main-Spessart,"9,0",Bayern,"1,0","2009,0",Bayern,"2009,0","428,0","21,0","300,0","0,0","0,0","107,0","0,0"
2009,250,Schweinfurt,"27794,0",,"66253,0","14598,0","13713,0","14803,0",,CSU,"250,0",Schweinfurt,"9,0",Bayern,"1,0","2009,0",Bayern,"2009,0","428,0","21,0","300,0","0,0","0,0","107,0","0,0"
2009,251,Würzburg,"39055,0",,"73800,0","21914,0","17030,0","9334,0",,CSU,"251,0",Würzburg,"9,0",Bayern,"2,0","2009,0",Bayern,"2009,0","428,0","21,0","300,0","0,0","0,0","107,0","0,0"
2009,252,Augsburg-Stadt,"26268,0",,"56644,0","19708,0","14638,0","9318,0",,CSU,"252,0",Augsburg-Stadt,"9,0",Bayern,"5,0","2009,0",Bayern,"2009,0","428,0","21,0","300,0","0,0","0,0","107,0","0,0"
2009,253,Augsburg-Land,"27427,0",,"92508,0","15031,0","20137,0","8264,0",,CSU,,,,,,,,,,,,,,,
2009,254,Donau-Ries,"20901,0",,"69102,0","9962,0","15337,0","8025,0",,CSU,"254,0",Donau-Ries,"9,0",Bayern,"6,0","2009,0",Bayern,"2009,0","428,0","21,0","300,0","0,0","0,0","107,0","0,0"
2009,255,Neu-Ulm,"24977,0",,"82046,0","17398,0","18406,0","10245,0",,CSU,"255,0",Neu-Ulm,"9,0",Bayern,"8,0","2009,0",Bayern,"2009,0","428,0","21,0","300,0","0,0","0,0","107,0","0,0"
2009,256,Oberallgäu,"19107,0",,"83181,0","20093,0","17464,0","7842,0",,CSU,"256,0",Oberallgäu,"9,0",Bayern,"7,0","2009,0",Bayern,"2009,0","428,0","21,0","300,0","0,0","0,0","107,0","0,0"
2009,257,Ostallgäu,"22859,0",,"85429,0","15030,0","21115,0","8822,0",,CSU,"257,0",Ostallgäu,"9,0",Bayern,"9,0","2009,0",Bayern,"2009,0","428,0","21,0","300,0","0,0","0,0","107,0","0,0"
2009,909,Bayern,"1331177,0",,"3191000,0","675888,0","700960,0","386476,0",,CSU,,,,,,,,,,,,,,,
2009,258,Stuttgart I,"25364,0","48518,0",,"42116,0","14514,0","6601,0",,CDU,"258,0",Stuttgart I,"8,0",Baden-Württemberg,"0,0","2009,0",Baden-Württemberg,"2009,0","64,0","43,0","21,0","0,0","0,0","0,0","0,0"
2009,259,Stuttgart II,"33525,0","44002,0",,"21453,0","13327,0","10902,0",,CDU,"259,0",Stuttgart II,"8,0",Baden-Württemberg,"0,0","2009,0",Baden-Württemberg,"2009,0","64,0","43,0","21,0","0,0","0,0","0,0","0,0"
2009,260,Böblingen,"36550,0","82344,0",,"24138,0","23717,0","9657,0",,CDU,"260,0",Böblingen,"8,0",Baden-Württemberg,"0,0","2009,0",Baden-Württemberg,"2009,0","64,0","43,0","21,0","0,0","0,0","0,0","0,0"
2009,261,Esslingen,"35396,0","53829,0",,"15511,0","10819,0","6225,0",,CDU,"261,0",Esslingen,"8,0",Baden-Württemberg,"0,0","2009,0",Baden-Württemberg,"2009,0","64,0","43,0","21,0","0,0","0,0","0,0","0,0"
2009,262,Nürtingen,"36910,0","66116,0",,"21104,0","17768,0","7973,0",,CDU,"262,0",Nürtingen,"8,0",Baden-Württemberg,"3,0","2009,0",Baden-Württemberg,"2009,0","64,0","43,0","21,0","0,0","0,0","0,0","0,0"
2009,263,Göppingen,"33916,0","55049,0",,"14009,0","13177,0","8157,0",,CDU,"263,0",Göppingen,"8,0",Baden-Württemberg,"4,0","2009,0",Baden-Württemberg,"2009,0","64,0","43,0","21,0","0,0","0,0","0,0","0,0"
2009,264,Waiblingen,"44071,0","69575,0",,"15379,0","19793,0","8627,0",,CDU,"264,0",Waiblingen,"8,0",Baden-Württemberg,"1,0","2009,0",Baden-Württemberg,"2009,0","64,0","43,0","21,0","0,0","0,0","0,0","0,0"
2009,265,Ludwigsburg,"34718,0","61328,0",,"23966,0","19431,0","9800,0",,CDU,"265,0",Ludwigsburg,"8,0",Baden-Württemberg,"2,0","2009,0",Baden-Württemberg,"2009,0","64,0","43,0","21,0","0,0","0,0","0,0","0,0"
2009,266,Neckar-Zaber,"39430,0","70606,0",,"18626,0","24682,0","9169,0",,CDU,"266,0",Neckar-Zaber,"8,0",Baden-Württemberg,"2,0","2009,0",Baden-Württemberg,"2009,0","64,0","43,0","21,0","0,0","0,0","0,0","0,0"
2009,267,Heilbronn,"41484,0","73308,0",,"14594,0","19924,0","10693,0",,CDU,"267,0",Heilbronn,"8,0",Baden-Württemberg,"2,0","2009,0",Baden-Württemberg,"2009,0","64,0","43,0","21,0","0,0","0,0","0,0","0,0"
2009,268,Schwäbisch Hall - Hohenlohe,"32606,0","65474,0",,"18132,0","19839,0","10938,0",,CDU,"268,0",Schwäbisch Hall - Hohenlohe,"8,0",Baden-Württemberg,"2,0","2009,0",Baden-Württemberg,"2009,0","64,0","43,0","21,0","0,0","0,0","0,0","0,0"
2009,269,Backnang - Schwäbisch Gmünd,"30902,0","55492,0",,"12749,0","12822,0","8177,0",,CDU,"269,0",Backnang - Schwäbisch Gmünd,"8,0",Baden-Württemberg,"2,0","2009,0",Baden-Württemberg,"2009,0","64,0","43,0","21,0","0,0","0,0","0,0","0,0"
2009,270,Aalen - Heidenheim,"39951,0","70599,0",,"14226,0","15604,0","11775,0",,CDU,"270,0",Aalen - Heidenheim,"8,0",Baden-Württemberg,"4,0","2009,0",Baden-Württemberg,"2009,0","64,0","43,0","21,0","0,0","0,0","0,0","0,0"
2009,271,Karlsruhe-Stadt,"37845,0","53872,0",,"21452,0","11845,0","10034,0",,CDU,"271,0",Karlsruhe-Stadt,"8,0",Baden-Württemberg,"1,0","2009,0",Baden-Württemberg,"2009,0","64,0","43,0","21,0","0,0","0,0","0,0","0,0"
2009,272,Karlsruhe-Land,"39021,0","68951,0",,"15506,0","17668,0","8569,0",,CDU,"272,0",Karlsruhe-Land,"8,0",Baden-Württemberg,"1,0","2009,0",Baden-Württemberg,"2009,0","64,0","43,0","21,0","0,0","0,0","0,0","0,0"
2009,273,Rastatt,"33279,0","68652,0",,"15404,0","14235,0","8935,0",,CDU,"273,0",Rastatt,"8,0",Baden-Württemberg,"3,0","2009,0",Baden-Württemberg,"2009,0","64,0","43,0","21,0","0,0","0,0","0,0","0,0"
2009,274,Heidelberg,"47683,0","57963,0",,"24985,0","19314,0","8985,0",,CDU,"274,0",Heidelberg,"8,0",Baden-Württemberg,"7,0","2009,0",Baden-Württemberg,"2009,0","64,0","43,0","21,0","0,0","0,0","0,0","0,0"
2009,275,Mannheim,"39845,0","48137,0",,"16648,0","11782,0","12520,0",,CDU,"275,0",Mannheim,"8,0",Baden-Württemberg,"16,0","2009,0",Baden-Württemberg,"2009,0","64,0","43,0","21,0","0,0","0,0","0,0","0,0"
2009,276,Odenwald - Tauber,"29977,0","75337,0",,"13173,0","17199,0","9821,0",,CDU,"276,0",Odenwald - Tauber,"8,0",Baden-Württemberg,"1,0","2009,0",Baden-Württemberg,"2009,0","64,0","43,0","21,0","0,0","0,0","0,0","0,0"
2009,277,Rhein-Neckar,"35426,0","59755,0",,"14952,0","17833,0","10596,0",,CDU,"277,0",Rhein-Neckar,"8,0",Baden-Württemberg,"3,0","2009,0",Baden-Württemberg,"2009,0","64,0","43,0","21,0","0,0","0,0","0,0","0,0"
