state;county;year;party;county_fips;Cropland_BA_hectares;Forest_BA_hectares;Grass_and_Shrubland_BA_hectares;Wetlands_BA_hectares;Settlement_BA_hectares;Other_BA_hectares;Cropland_BA_hectares_index;Forest_BA_hectares_index;Grass_and_Shrubland_BA_hectares_index;Wetlands_BA_hectares_index;Settlement_BA_hectares_index;Other_BA_hectares_index;index;value
NEW YORK;MONROE;2004;DEMOCRAT;36055;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,0
NEW YORK;MONROE;2008;DEMOCRAT;36055;0,0;343,0;193,0;0,0;0,0;0,0;0,0;0,0024275108459486045;0,0013659171815395938;0,0;0,0;0,0;0,0037934280274881985;8,49056603773585
NEW YORK;MONROE;2012;DEMOCRAT;36055;107,0;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;5,903846153846154
NEW YORK;MONROE;2016;DEMOCRAT;36055;0,0;515,0;21,0;0,0;0,0;0,0;0,0;0,0036448049144709375;0,0001486231130172615;0,0;0,0;0,0;0,0037934280274881985;2,5384615384615383
NEW YORK;MONTGOMERY;2004;REPUBLICAN;36057;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,307692307692308
NEW YORK;MONTGOMERY;2008;REPUBLICAN;36057;0,0;343,0;193,0;0,0;0,0;0,0;0,0;0,0024275108459486045;0,0013659171815395938;0,0;0,0;0,0;0,0037934280274881985;9,0
NEW YORK;MONTGOMERY;2012;DEMOCRAT;36057;107,0;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;3,5
NEW YORK;MONTGOMERY;2016;REPUBLICAN;36057;0,0;515,0;21,0;0,0;0,0;0,0;0,0;0,0036448049144709375;0,0001486231130172615;0,0;0,0;0,0;0,0037934280274881985;3,4615384615384617
NEW YORK;NASSAU;2004;DEMOCRAT;36059;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,0
NEW YORK;NASSAU;2008;DEMOCRAT;36059;0,0;343,0;193,0;0,0;0,0;0,0;0,0;0,0024275108459486045;0,0013659171815395938;0,0;0,0;0,0;0,0037934280274881985;8,320754716981131
NEW YORK;NASSAU;2012;DEMOCRAT;36059;107,0;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;7,269230769230769
NEW YORK;NASSAU;2016;DEMOCRAT;36059;0,0;515,0;21,0;0,0;0,0;0,0;0,0;0,0036448049144709375;0,0001486231130172615;0,0;0,0;0,0;0,0037934280274881985;2,2884615384615383
NEW YORK;NEW YORK;2004;DEMOCRAT;36061;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,0
NEW YORK;NEW YORK;2008;DEMOCRAT;36061;0,0;343,0;193,0;0,0;0,0;0,0;0,0;0,0024275108459486045;0,0013659171815395938;0,0;0,0;0,0;0,0037934280274881985;8,660377358490566
NEW YORK;NEW YORK;2012;DEMOCRAT;36061;107,0;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;7,211538461538462
NEW YORK;NEW YORK;2016;DEMOCRAT;36061;0,0;515,0;21,0;0,0;0,0;0,0;0,0;0,0036448049144709375;0,0001486231130172615;0,0;0,0;0,0;0,0037934280274881985;2,173076923076923
NEW YORK;NIAGARA;2004;DEMOCRAT;36063;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,0
NEW YORK;NIAGARA;2008;DEMOCRAT;36063;0,0;343,0;193,0;0,0;0,0;0,0;0,0;0,0024275108459486045;0,0013659171815395938;0,0;0,0;0,0;0,0037934280274881985;8,49056603773585
NEW YORK;NIAGARA;2012;DEMOCRAT;36063;107,0;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;5,5
NEW YORK;NIAGARA;2016;REPUBLICAN;36063;0,0;515,0;21,0;0,0;0,0;0,0;0,0;0,0036448049144709375;0,0001486231130172615;0,0;0,0;0,0;0,0037934280274881985;3,2884615384615383
NEW YORK;ONEIDA;2004;REPUBLICAN;36065;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,0
NEW YORK;ONEIDA;2008;REPUBLICAN;36065;0,0;343,0;193,0;0,0;0,0;0,0;0,0;0,0024275108459486045;0,0013659171815395938;0,0;0,0;0,0;0,0037934280274881985;9,0
NEW YORK;ONEIDA;2012;REPUBLICAN;36065;107,0;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;2,3653846153846154
NEW YORK;ONEIDA;2016;REPUBLICAN;36065;0,0;515,0;21,0;0,0;0,0;0,0;0,0;0,0036448049144709375;0,0001486231130172615;0,0;0,0;0,0;0,0037934280274881985;2,4615384615384617
NEW YORK;ONONDAGA;2004;DEMOCRAT;36067;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,0
NEW YORK;ONONDAGA;2008;DEMOCRAT;36067;0,0;343,0;193,0;0,0;0,0;0,0;0,0;0,0024275108459486045;0,0013659171815395938;0,0;0,0;0,0;0,0037934280274881985;8,150943396226415
NEW YORK;ONONDAGA;2012;DEMOCRAT;36067;107,0;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;4,961538461538462
NEW YORK;ONONDAGA;2016;DEMOCRAT;36067;0,0;515,0;21,0;0,0;0,0;0,0;0,0;0,0036448049144709375;0,0001486231130172615;0,0;0,0;0,0;0,0037934280274881985;3,1538461538461537
NEW YORK;ONTARIO;2004;REPUBLICAN;36069;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,0
NEW YORK;ONTARIO;2008;REPUBLICAN;36069;0,0;343,0;193,0;0,0;0,0;0,0;0,0;0,0024275108459486045;0,0013659171815395938;0,0;0,0;0,0;0,0037934280274881985;8,49056603773585
NEW YORK;ONTARIO;2012;DEMOCRAT;36069;107,0;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;5,0576923076923075
NEW YORK;ONTARIO;2016;REPUBLICAN;36069;0,0;515,0;21,0;0,0;0,0;0,0;0,0;0,0036448049144709375;0,0001486231130172615;0,0;0,0;0,0;0,0037934280274881985;4,019230769230769
NEW YORK;ORANGE;2004;REPUBLICAN;36071;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,826923076923077
NEW YORK;ORANGE;2008;DEMOCRAT;36071;0,0;343,0;193,0;0,0;0,0;0,0;0,0;0,0024275108459486045;0,0013659171815395938;0,0;0,0;0,0;0,0037934280274881985;7,811320754716981
NEW YORK;ORANGE;2012;DEMOCRAT;36071;107,0;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;6,865384615384615
NEW YORK;ORANGE;2016;REPUBLICAN;36071;0,0;515,0;21,0;0,0;0,0;0,0;0,0;0,0036448049144709375;0,0001486231130172615;0,0;0,0;0,0;0,0037934280274881985;1,6346153846153846
NEW YORK;ORLEANS;2004;REPUBLICAN;36073;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,0
NEW YORK;ORLEANS;2008;REPUBLICAN;36073;0,0;343,0;193,0;0,0;0,0;0,0;0,0;0,0024275108459486045;0,0013659171815395938;0,0;0,0;0,0;0,0037934280274881985;8,49056603773585
NEW YORK;ORLEANS;2012;REPUBLICAN;36073;107,0;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;5,5
NEW YORK;ORLEANS;2016;REPUBLICAN;36073;0,0;515,0;21,0;0,0;0,0;0,0;0,0;0,0036448049144709375;0,0001486231130172615;0,0;0,0;0,0;0,0037934280274881985;2,4423076923076925
NEW YORK;OSWEGO;2004;REPUBLICAN;36075;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,0
NEW YORK;OSWEGO;2008;DEMOCRAT;36075;0,0;343,0;193,0;0,0;0,0;0,0;0,0;0,0024275108459486045;0,0013659171815395938;0,0;0,0;0,0;0,0037934280274881985;8,49056603773585
NEW YORK;OSWEGO;2012;DEMOCRAT;36075;107,0;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;4,961538461538462
NEW YORK;OSWEGO;2016;REPUBLICAN;36075;0,0;515,0;21,0;0,0;0,0;0,0;0,0;0,0036448049144709375;0,0001486231130172615;0,0;0,0;0,0;0,0037934280274881985;3,0384615384615383
NEW YORK;OTSEGO;2004;REPUBLICAN;36077;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,0
NEW YORK;OTSEGO;2008;DEMOCRAT;36077;0,0;343,0;193,0;0,0;0,0;0,0;0,0;0,0024275108459486045;0,0013659171815395938;0,0;0,0;0,0;0,0037934280274881985;8,150943396226415
NEW YORK;OTSEGO;2012;DEMOCRAT;36077;107,0;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;4,538461538461538
NEW YORK;OTSEGO;2016;REPUBLICAN;36077;0,0;515,0;21,0;0,0;0,0;0,0;0,0;0,0036448049144709375;0,0001486231130172615;0,0;0,0;0,0;0,0037934280274881985;5,019230769230769
NEW YORK;PUTNAM;2004;REPUBLICAN;36079;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,826923076923077
NEW YORK;PUTNAM;2008;REPUBLICAN;36079;0,0;343,0;193,0;0,0;0,0;0,0;0,0;0,0024275108459486045;0,0013659171815395938;0,0;0,0;0,0;0,0037934280274881985;8,660377358490566
NEW YORK;PUTNAM;2012;REPUBLICAN;36079;107,0;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;5,634615384615385
NEW YORK;PUTNAM;2016;REPUBLICAN;36079;0,0;515,0;21,0;0,0;0,0;0,0;0,0;0,0036448049144709375;0,0001486231130172615;0,0;0,0;0,0;0,0037934280274881985;2,019230769230769
NEW YORK;QUEENS;2004;DEMOCRAT;36081;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,0
NEW YORK;QUEENS;2008;DEMOCRAT;36081;0,0;343,0;193,0;0,0;0,0;0,0;0,0;0,0024275108459486045;0,0013659171815395938;0,0;0,0;0,0;0,0037934280274881985;8,660377358490566
NEW YORK;QUEENS;2012;DEMOCRAT;36081;107,0;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;7,211538461538462
NEW YORK;QUEENS;2016;DEMOCRAT;36081;0,0;515,0;21,0;0,0;0,0;0,0;0,0;0,0036448049144709375;0,0001486231130172615;0,0;0,0;0,0;0,0037934280274881985;2,173076923076923
NEW YORK;RENSSELAER;2004;DEMOCRAT;36083;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,961538461538462
NEW YORK;RENSSELAER;2008;DEMOCRAT;36083;0,0;343,0;193,0;0,0;0,0;0,0;0,0;0,0024275108459486045;0,0013659171815395938;0,0;0,0;0,0;0,0037934280274881985;8,830188679245284
NEW YORK;RENSSELAER;2012;DEMOCRAT;36083;107,0;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;6,0576923076923075
NEW YORK;RENSSELAER;2016;REPUBLICAN;36083;0,0;515,0;21,0;0,0;0,0;0,0;0,0;0,0036448049144709375;0,0001486231130172615;0,0;0,0;0,0;0,0037934280274881985;3,0
NEW YORK;RICHMOND;2004;REPUBLICAN;36085;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,0
NEW YORK;RICHMOND;2008;REPUBLICAN;36085;0,0;343,0;193,0;0,0;0,0;0,0;0,0;0,0024275108459486045;0,0013659171815395938;0,0;0,0;0,0;0,0037934280274881985;8,49056603773585
NEW YORK;RICHMOND;2012;DEMOCRAT;36085;107,0;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;6,346153846153846
NEW YORK;RICHMOND;2016;REPUBLICAN;36085;0,0;515,0;21,0;0,0;0,0;0,0;0,0;0,0036448049144709375;0,0001486231130172615;0,0;0,0;0,0;0,0037934280274881985;2,8076923076923075
NEW YORK;ROCKLAND;2004;DEMOCRAT;36087;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,0
NEW YORK;ROCKLAND;2008;DEMOCRAT;36087;0,0;343,0;193,0;0,0;0,0;0,0;0,0;0,0024275108459486045;0,0013659171815395938;0,0;0,0;0,0;0,0037934280274881985;7,811320754716981
NEW YORK;ROCKLAND;2012;DEMOCRAT;36087;107,0;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;7,269230769230769
NEW YORK;ROCKLAND;2016;DEMOCRAT;36087;0,0;515,0;21,0;0,0;0,0;0,0;0,0;0,0036448049144709375;0,0001486231130172615;0,0;0,0;0,0;0,0037934280274881985;2,076923076923077
NEW YORK;SARATOGA;2004;REPUBLICAN;36091;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,307692307692308
NEW YORK;SARATOGA;2008;DEMOCRAT;36091;0,0;343,0;193,0;0,0;0,0;0,0;0,0;0,0024275108459486045;0,0013659171815395938;0,0;0,0;0,0;0,0037934280274881985;8,830188679245284
NEW YORK;SARATOGA;2012;DEMOCRAT;36091;107,0;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;2,423076923076923
NEW YORK;SARATOGA;2016;REPUBLICAN;36091;0,0;515,0;21,0;0,0;0,0;0,0;0,0;0,0036448049144709375;0,0001486231130172615;0,0;0,0;0,0;0,0037934280274881985;3,1538461538461537
NEW YORK;SCHENECTADY;2004;DEMOCRAT;36093;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,307692307692308
NEW YORK;SCHENECTADY;2008;DEMOCRAT;36093;0,0;343,0;193,0;0,0;0,0;0,0;0,0;0,0024275108459486045;0,0013659171815395938;0,0;0,0;0,0;0,0037934280274881985;9,0
NEW YORK;SCHENECTADY;2012;DEMOCRAT;36093;107,0;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;5,576923076923077
NEW YORK;SCHENECTADY;2016;DEMOCRAT;36093;0,0;515,0;21,0;0,0;0,0;0,0;0,0;0,0036448049144709375;0,0001486231130172615;0,0;0,0;0,0;0,0037934280274881985;2,9615384615384617
NEW YORK;SCHOHARIE;2004;REPUBLICAN;36095;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,48076923076923
NEW YORK;SCHOHARIE;2008;REPUBLICAN;36095;0,0;343,0;193,0;0,0;0,0;0,0;0,0;0,0024275108459486045;0,0013659171815395938;0,0;0,0;0,0;0,0037934280274881985;9,0
NEW YORK;SCHOHARIE;2012;REPUBLICAN;36095;107,0;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;4,884615384615385
NEW YORK;SCHOHARIE;2016;REPUBLICAN;36095;0,0;515,0;21,0;0,0;0,0;0,0;0,0;0,0036448049144709375;0,0001486231130172615;0,0;0,0;0,0;0,0037934280274881985;3,2115384615384617
NEW YORK;SCHUYLER;2004;REPUBLICAN;36097;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,0
NEW YORK;SCHUYLER;2008;REPUBLICAN;36097;0,0;343,0;193,0;0,0;0,0;0,0;0,0;0,0024275108459486045;0,0013659171815395938;0,0;0,0;0,0;0,0037934280274881985;8,660377358490566
NEW YORK;SCHUYLER;2012;REPUBLICAN;36097;107,0;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;5,115384615384615
NEW YORK;SCHUYLER;2016;REPUBLICAN;36097;0,0;515,0;21,0;0,0;0,0;0,0;0,0;0,0036448049144709375;0,0001486231130172615;0,0;0,0;0,0;0,0037934280274881985;4,903846153846154
NEW YORK;SENECA;2004;REPUBLICAN;36099;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,0
NEW YORK;SENECA;2008;DEMOCRAT;36099;0,0;343,0;193,0;0,0;0,0;0,0;0,0;0,0024275108459486045;0,0013659171815395938;0,0;0,0;0,0;0,0037934280274881985;8,49056603773585
NEW YORK;SENECA;2012;DEMOCRAT;36099;107,0;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;5,134615384615385
NEW YORK;SENECA;2016;REPUBLICAN;36099;0,0;515,0;21,0;0,0;0,0;0,0;0,0;0,0036448049144709375;0,0001486231130172615;0,0;0,0;0,0;0,0037934280274881985;4,038461538461538
NEW YORK;ST. LAWRENCE;2004;DEMOCRAT;36089;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,653846153846153
NEW YORK;ST. LAWRENCE;2008;DEMOCRAT;36089;0,0;343,0;193,0;0,0;0,0;0,0;0,0;0,0024275108459486045;0,0013659171815395938;0,0;0,0;0,0;0,0037934280274881985;9,0
NEW YORK;ST. LAWRENCE;2012;DEMOCRAT;36089;107,0;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;1,9038461538461537
NEW YORK;ST. LAWRENCE;2016;REPUBLICAN;36089;0,0;515,0;21,0;0,0;0,0;0,0;0,0;0,0036448049144709375;0,0001486231130172615;0,0;0,0;0,0;0,0037934280274881985;2,1346153846153846
NEW YORK;STEUBEN;2004;REPUBLICAN;36101;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,0
NEW YORK;STEUBEN;2008;REPUBLICAN;36101;0,0;343,0;193,0;0,0;0,0;0,0;0,0;0,0024275108459486045;0,0013659171815395938;0,0;0,0;0,0;0,0037934280274881985;8,49056603773585
NEW YORK;STEUBEN;2012;REPUBLICAN;36101;107,0;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;5,076923076923077
NEW YORK;STEUBEN;2016;REPUBLICAN;36101;0,0;515,0;21,0;0,0;0,0;0,0;0,0;0,0036448049144709375;0,0001486231130172615;0,0;0,0;0,0;0,0037934280274881985;4,019230769230769
NEW YORK;SUFFOLK;2004;DEMOCRAT;36103;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,0
NEW YORK;SUFFOLK;2008;DEMOCRAT;36103;0,0;343,0;193,0;0,0;0,0;0,0;0,0;0,0024275108459486045;0,0013659171815395938;0,0;0,0;0,0;0,0037934280274881985;7,471698113207547
NEW YORK;SUFFOLK;2012;DEMOCRAT;36103;107,0;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;6,423076923076923
NEW YORK;SUFFOLK;2016;REPUBLICAN;36103;0,0;515,0;21,0;0,0;0,0;0,0;0,0;0,0036448049144709375;0,0001486231130172615;0,0;0,0;0,0;0,0037934280274881985;2,423076923076923
NEW YORK;SULLIVAN;2004;DEMOCRAT;36105;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,826923076923077
NEW YORK;SULLIVAN;2008;DEMOCRAT;36105;0,0;343,0;193,0;0,0;0,0;0,0;0,0;0,0024275108459486045;0,0013659171815395938;0,0;0,0;0,0;0,0037934280274881985;7,811320754716981
NEW YORK;SULLIVAN;2012;DEMOCRAT;36105;107,0;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;5,076923076923077
NEW YORK;SULLIVAN;2016;REPUBLICAN;36105;0,0;515,0;21,0;0,0;0,0;0,0;0,0;0,0036448049144709375;0,0001486231130172615;0,0;0,0;0,0;0,0037934280274881985;1,5961538461538463
NEW YORK;TIOGA;2004;REPUBLICAN;36107;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,0
NEW YORK;TIOGA;2008;REPUBLICAN;36107;0,0;343,0;193,0;0,0;0,0;0,0;0,0;0,0024275108459486045;0,0013659171815395938;0,0;0,0;0,0;0,0037934280274881985;8,320754716981131
NEW YORK;TIOGA;2012;REPUBLICAN;36107;107,0;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;5,1923076923076925
NEW YORK;TIOGA;2016;REPUBLICAN;36107;0,0;515,0;21,0;0,0;0,0;0,0;0,0;0,0036448049144709375;0,0001486231130172615;0,0;0,0;0,0;0,0037934280274881985;3,8076923076923075
NEW YORK;TOMPKINS;2004;DEMOCRAT;36109;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,0
NEW YORK;TOMPKINS;2008;DEMOCRAT;36109;0,0;343,0;193,0;0,0;0,0;0,0;0,0;0,0024275108459486045;0,0013659171815395938;0,0;0,0;0,0;0,0037934280274881985;8,150943396226415
NEW YORK;TOMPKINS;2012;DEMOCRAT;36109;107,0;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;5,134615384615385
NEW YORK;TOMPKINS;2016;DEMOCRAT;36109;0,0;515,0;21,0;0,0;0,0;0,0;0,0;0,0036448049144709375;0,0001486231130172615;0,0;0,0;0,0;0,0037934280274881985;4,903846153846154
NEW YORK;ULSTER;2004;DEMOCRAT;36111;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,826923076923077
NEW YORK;ULSTER;2008;DEMOCRAT;36111;0,0;343,0;193,0;0,0;0,0;0,0;0,0;0,0024275108459486045;0,0013659171815395938;0,0;0,0;0,0;0,0037934280274881985;7,811320754716981
NEW YORK;ULSTER;2012;DEMOCRAT;36111;107,0;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;5,115384615384615
NEW YORK;ULSTER;2016;DEMOCRAT;36111;0,0;515,0;21,0;0,0;0,0;0,0;0,0;0,0036448049144709375;0,0001486231130172615;0,0;0,0;0,0;0,0037934280274881985;1,6538461538461537
NEW YORK;WARREN;2004;REPUBLICAN;36113;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,307692307692308
NEW YORK;WARREN;2008;DEMOCRAT;36113;0,0;343,0;193,0;0,0;0,0;0,0;0,0;0,0024275108459486045;0,0013659171815395938;0,0;0,0;0,0;0,0037934280274881985;8,830188679245284
NEW YORK;WARREN;2012;DEMOCRAT;36113;107,0;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;2,25
NEW YORK;WARREN;2016;REPUBLICAN;36113;0,0;515,0;21,0;0,0;0,0;0,0;0,0;0,0036448049144709375;0,0001486231130172615;0,0;0,0;0,0;0,0037934280274881985;1,8461538461538463
NEW YORK;WASHINGTON;2004;REPUBLICAN;36115;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,307692307692308
NEW YORK;WASHINGTON;2008;DEMOCRAT;36115;0,0;343,0;193,0;0,0;0,0;0,0;0,0;0,0024275108459486045;0,0013659171815395938;0,0;0,0;0,0;0,0037934280274881985;8,830188679245284
NEW YORK;WASHINGTON;2012;DEMOCRAT;36115;107,0;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;3,8076923076923075
NEW YORK;WASHINGTON;2016;REPUBLICAN;36115;0,0;515,0;21,0;0,0;0,0;0,0;0,0;0,0036448049144709375;0,0001486231130172615;0,0;0,0;0,0;0,0037934280274881985;1,8461538461538463
NEW YORK;WAYNE;2004;REPUBLICAN;36117;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,0
NEW YORK;WAYNE;2008;REPUBLICAN;36117;0,0;343,0;193,0;0,0;0,0;0,0;0,0;0,0024275108459486045;0,0013659171815395938;0,0;0,0;0,0;0,0037934280274881985;8,49056603773585
NEW YORK;WAYNE;2012;REPUBLICAN;36117;107,0;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;4,961538461538462
NEW YORK;WAYNE;2016;REPUBLICAN;36117;0,0;515,0;21,0;0,0;0,0;0,0;0,0;0,0036448049144709375;0,0001486231130172615;0,0;0,0;0,0;0,0037934280274881985;2,5
NEW YORK;WESTCHESTER;2004;DEMOCRAT;36119;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,0
NEW YORK;WESTCHESTER;2008;DEMOCRAT;36119;0,0;343,0;193,0;0,0;0,0;0,0;0,0;0,0024275108459486045;0,0013659171815395938;0,0;0,0;0,0;0,0037934280274881985;8,660377358490566
NEW YORK;WESTCHESTER;2012;DEMOCRAT;36119;107,0;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;7,326923076923077
NEW YORK;WESTCHESTER;2016;DEMOCRAT;36119;0,0;515,0;21,0;0,0;0,0;0,0;0,0;0,0036448049144709375;0,0001486231130172615;0,0;0,0;0,0;0,0037934280274881985;2,3846153846153846
NEW YORK;WYOMING;2004;REPUBLICAN;36121;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,0
NEW YORK;WYOMING;2008;REPUBLICAN;36121;0,0;343,0;193,0;0,0;0,0;0,0;0,0;0,0024275108459486045;0,0013659171815395938;0,0;0,0;0,0;0,0037934280274881985;8,830188679245284
NEW YORK;WYOMING;2012;REPUBLICAN;36121;107,0;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;0,0;0,0;0,0;0,0;0,0;0,0007572701472784277;5,5
NEW YORK;WYOMING;2016;REPUBLICAN;36121;0,0;515,0;21,0;0,0;0,0;0,0;0,0;0,0036448049144709375;0,0001486231130172615;0,0;0,0;0,0;0,0037934280274881985;2,3076923076923075
NEW YORK;YATES;2004;REPUBLICAN;36123;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,0
