state,county,year_short,candidate_votes,party,county_fips,year
ALABAMA,MARSHALL,2012,25867,REPUBLICAN,01095,1970-01-01 00:00:00.000002012
ALABAMA,MARSHALL,2016,29233,REPUBLICAN,01095,1970-01-01 00:00:00.000002016
ALABAMA,MARSHALL,2020,33191,REPUBLICAN,01095,1970-01-01 00:00:00.000002020
ALABAMA,MOBILE,2000,78162,REPUBLICAN,01097,1970-01-01 00:00:00.000002000
ALABAMA,MOBILE,2004,92014,REPUBLICAN,01097,1970-01-01 00:00:00.000002004
ALABAMA,MOBILE,2008,98049,REPUBLICAN,01097,1970-01-01 00:00:00.000002008
ALABAMA,MOBILE,2012,94893,REPUBLICAN,01097,1970-01-01 00:00:00.000002012
ALABAMA,MOBILE,2016,95116,REPUBLICAN,01097,1970-01-01 00:00:00.000002016
ALABAMA,MOBILE,2020,101243,REPUBLICAN,01097,1970-01-01 00:00:00.000002020
ALABAMA,MONROE,2000,5153,REPUBLICAN,01099,1970-01-01 00:00:00.000002000
ALABAMA,MONROE,2004,5831,REPUBLICAN,01099,1970-01-01 00:00:00.000002004
ALABAMA,MONROE,2008,6175,REPUBLICAN,01099,1970-01-01 00:00:00.000002008
ALABAMA,MONROE,2012,5741,REPUBLICAN,01099,1970-01-01 00:00:00.000002012
ALABAMA,MONROE,2016,5795,REPUBLICAN,01099,1970-01-01 00:00:00.000002016
ALABAMA,MONROE,2020,6147,REPUBLICAN,01099,1970-01-01 00:00:00.000002020
ALABAMA,MONTGOMERY,2000,40371,DEMOCRAT,01101,1970-01-01 00:00:00.000002000
ALABAMA,MONTGOMERY,2004,45160,DEMOCRAT,01101,1970-01-01 00:00:00.000002004
ALABAMA,MONTGOMERY,2008,62166,DEMOCRAT,01101,1970-01-01 00:00:00.000002008
ALABAMA,MONTGOMERY,2012,63085,DEMOCRAT,01101,1970-01-01 00:00:00.000002012
ALABAMA,MONTGOMERY,2016,58916,DEMOCRAT,01101,1970-01-01 00:00:00.000002016
ALABAMA,MONTGOMERY,2020,64529,DEMOCRAT,01101,1970-01-01 00:00:00.000002020
ALABAMA,MORGAN,2000,25774,REPUBLICAN,01103,1970-01-01 00:00:00.000002000
ALABAMA,MORGAN,2004,32477,REPUBLICAN,01103,1970-01-01 00:00:00.000002004
ALABAMA,MORGAN,2008,36014,REPUBLICAN,01103,1970-01-01 00:00:00.000002008
ALABAMA,MORGAN,2012,35391,REPUBLICAN,01103,1970-01-01 00:00:00.000002012
ALABAMA,MORGAN,2016,37486,REPUBLICAN,01103,1970-01-01 00:00:00.000002016
ALABAMA,MORGAN,2020,39664,REPUBLICAN,01103,1970-01-01 00:00:00.000002020
ALABAMA,PERRY,2000,4020,DEMOCRAT,01105,1970-01-01 00:00:00.000002000
ALABAMA,PERRY,2004,3767,DEMOCRAT,01105,1970-01-01 00:00:00.000002004
ALABAMA,PERRY,2008,4457,DEMOCRAT,01105,1970-01-01 00:00:00.000002008
ALABAMA,PERRY,2012,4568,DEMOCRAT,01105,1970-01-01 00:00:00.000002012
ALABAMA,PERRY,2016,3824,DEMOCRAT,01105,1970-01-01 00:00:00.000002016
ALABAMA,PERRY,2020,3860,DEMOCRAT,01105,1970-01-01 00:00:00.000002020
ALABAMA,PICKENS,2000,4306,REPUBLICAN,01107,1970-01-01 00:00:00.000002000
ALABAMA,PICKENS,2004,5170,REPUBLICAN,01107,1970-01-01 00:00:00.000002004
ALABAMA,PICKENS,2008,5434,REPUBLICAN,01107,1970-01-01 00:00:00.000002008
ALABAMA,PICKENS,2012,5124,REPUBLICAN,01107,1970-01-01 00:00:00.000002012
ALABAMA,PICKENS,2016,5456,REPUBLICAN,01107,1970-01-01 00:00:00.000002016
ALABAMA,PICKENS,2020,5594,REPUBLICAN,01107,1970-01-01 00:00:00.000002020
ALABAMA,PIKE,2000,6058,REPUBLICAN,01109,1970-01-01 00:00:00.000002000
ALABAMA,PIKE,2004,7483,REPUBLICAN,01109,1970-01-01 00:00:00.000002004
ALABAMA,PIKE,2008,8004,REPUBLICAN,01109,1970-01-01 00:00:00.000002008
ALABAMA,PIKE,2012,7963,REPUBLICAN,01109,1970-01-01 00:00:00.000002012
ALABAMA,PIKE,2016,7693,REPUBLICAN,01109,1970-01-01 00:00:00.000002016
ALABAMA,PIKE,2020,8042,REPUBLICAN,01109,1970-01-01 00:00:00.000002020
ALABAMA,RANDOLPH,2000,4666,REPUBLICAN,01111,1970-01-01 00:00:00.000002000
ALABAMA,RANDOLPH,2004,6127,REPUBLICAN,01111,1970-01-01 00:00:00.000002004
ALABAMA,RANDOLPH,2008,7175,REPUBLICAN,01111,1970-01-01 00:00:00.000002008
ALABAMA,RANDOLPH,2012,7224,REPUBLICAN,01111,1970-01-01 00:00:00.000002012
ALABAMA,RANDOLPH,2016,7705,REPUBLICAN,01111,1970-01-01 00:00:00.000002016
ALABAMA,RANDOLPH,2020,8559,REPUBLICAN,01111,1970-01-01 00:00:00.000002020
ALABAMA,RUSSELL,2000,8396,DEMOCRAT,01113,1970-01-01 00:00:00.000002000
ALABAMA,RUSSELL,2004,8375,DEMOCRAT,01113,1970-01-01 00:00:00.000002004
ALABAMA,RUSSELL,2008,10085,DEMOCRAT,01113,1970-01-01 00:00:00.000002008
ALABAMA,RUSSELL,2012,10500,DEMOCRAT,01113,1970-01-01 00:00:00.000002012
ALABAMA,RUSSELL,2016,9579,DEMOCRAT,01113,1970-01-01 00:00:00.000002016
ALABAMA,RUSSELL,2020,11228,DEMOCRAT,01113,1970-01-01 00:00:00.000002020
ALABAMA,SHELBY,2000,47651,REPUBLICAN,01117,1970-01-01 00:00:00.000002000
ALABAMA,SHELBY,2004,63435,REPUBLICAN,01117,1970-01-01 00:00:00.000002004
ALABAMA,SHELBY,2008,69060,REPUBLICAN,01117,1970-01-01 00:00:00.000002008
ALABAMA,SHELBY,2012,71436,REPUBLICAN,01117,1970-01-01 00:00:00.000002012
ALABAMA,SHELBY,2016,73020,REPUBLICAN,01117,1970-01-01 00:00:00.000002016
ALABAMA,SHELBY,2020,79700,REPUBLICAN,01117,1970-01-01 00:00:00.000002020
ALABAMA,ST. CLAIR,2000,17117,REPUBLICAN,01115,1970-01-01 00:00:00.000002000
ALABAMA,ST. CLAIR,2004,23500,REPUBLICAN,01115,1970-01-01 00:00:00.000002004
ALABAMA,ST. CLAIR,2008,27649,REPUBLICAN,01115,1970-01-01 00:00:00.000002008
ALABAMA,ST. CLAIR,2012,29031,REPUBLICAN,01115,1970-01-01 00:00:00.000002012
ALABAMA,ST. CLAIR,2016,31651,REPUBLICAN,01115,1970-01-01 00:00:00.000002016
ALABAMA,ST. CLAIR,2020,36166,REPUBLICAN,01115,1970-01-01 00:00:00.000002020
ALABAMA,SUMTER,2000,4415,DEMOCRAT,01119,1970-01-01 00:00:00.000002000
ALABAMA,SUMTER,2004,4527,DEMOCRAT,01119,1970-01-01 00:00:00.000002004
ALABAMA,SUMTER,2008,5264,DEMOCRAT,01119,1970-01-01 00:00:00.000002008
ALABAMA,SUMTER,2012,5421,DEMOCRAT,01119,1970-01-01 00:00:00.000002012
ALABAMA,SUMTER,2016,4746,DEMOCRAT,01119,1970-01-01 00:00:00.000002016
ALABAMA,SUMTER,2020,4648,DEMOCRAT,01119,1970-01-01 00:00:00.000002020
ALABAMA,TALLADEGA,2000,13807,REPUBLICAN,01121,1970-01-01 00:00:00.000002000
ALABAMA,TALLADEGA,2004,18331,REPUBLICAN,01121,1970-01-01 00:00:00.000002004
ALABAMA,TALLADEGA,2008,20112,REPUBLICAN,01121,1970-01-01 00:00:00.000002008
ALABAMA,TALLADEGA,2012,19246,REPUBLICAN,01121,1970-01-01 00:00:00.000002012
ALABAMA,TALLADEGA,2016,20614,REPUBLICAN,01121,1970-01-01 00:00:00.000002016
ALABAMA,TALLADEGA,2020,22235,REPUBLICAN,01121,1970-01-01 00:00:00.000002020
ALABAMA,TALLAPOOSA,2000,9805,REPUBLICAN,01123,1970-01-01 00:00:00.000002000
ALABAMA,TALLAPOOSA,2004,12392,REPUBLICAN,01123,1970-01-01 00:00:00.000002004
ALABAMA,TALLAPOOSA,2008,13116,REPUBLICAN,01123,1970-01-01 00:00:00.000002008
ALABAMA,TALLAPOOSA,2012,12396,REPUBLICAN,01123,1970-01-01 00:00:00.000002012
ALABAMA,TALLAPOOSA,2016,13594,REPUBLICAN,01123,1970-01-01 00:00:00.000002016
ALABAMA,TALLAPOOSA,2020,14963,REPUBLICAN,01123,1970-01-01 00:00:00.000002020
ALABAMA,TUSCALOOSA,2000,34003,REPUBLICAN,01125,1970-01-01 00:00:00.000002000
ALABAMA,TUSCALOOSA,2004,42877,REPUBLICAN,01125,1970-01-01 00:00:00.000002004
ALABAMA,TUSCALOOSA,2008,45405,REPUBLICAN,01125,1970-01-01 00:00:00.000002008
ALABAMA,TUSCALOOSA,2012,45748,REPUBLICAN,01125,1970-01-01 00:00:00.000002012
ALABAMA,TUSCALOOSA,2016,47723,REPUBLICAN,01125,1970-01-01 00:00:00.000002016
ALABAMA,TUSCALOOSA,2020,51117,REPUBLICAN,01125,1970-01-01 00:00:00.000002020
ALABAMA,WALKER,2000,13486,REPUBLICAN,01127,1970-01-01 00:00:00.000002000
ALABAMA,WALKER,2004,19167,REPUBLICAN,01127,1970-01-01 00:00:00.000002004
ALABAMA,WALKER,2008,20722,REPUBLICAN,01127,1970-01-01 00:00:00.000002008
ALABAMA,WALKER,2012,21651,REPUBLICAN,01127,1970-01-01 00:00:00.000002012
ALABAMA,WALKER,2016,24266,REPUBLICAN,01127,1970-01-01 00:00:00.000002016
ALABAMA,WALKER,2020,26002,REPUBLICAN,01127,1970-01-01 00:00:00.000002020
ALABAMA,WASHINGTON,2000,4117,REPUBLICAN,01129,1970-01-01 00:00:00.000002000
ALABAMA,WASHINGTON,2004,5060,REPUBLICAN,01129,1970-01-01 00:00:00.000002004
ALABAMA,WASHINGTON,2008,5654,REPUBLICAN,01129,1970-01-01 00:00:00.000002008
ALABAMA,WASHINGTON,2012,5761,REPUBLICAN,01129,1970-01-01 00:00:00.000002012
ALABAMA,WASHINGTON,2016,6042,REPUBLICAN,01129,1970-01-01 00:00:00.000002016
ALABAMA,WASHINGTON,2020,6564,REPUBLICAN,01129,1970-01-01 00:00:00.000002020
ALABAMA,WILCOX,2000,3444,DEMOCRAT,01131,1970-01-01 00:00:00.000002000
ALABAMA,WILCOX,2004,3838,DEMOCRAT,01131,1970-01-01 00:00:00.000002004
ALABAMA,WILCOX,2008,4612,DEMOCRAT,01131,1970-01-01 00:00:00.000002008
ALABAMA,WILCOX,2012,4868,DEMOCRAT,01131,1970-01-01 00:00:00.000002012
ALABAMA,WILCOX,2016,4339,DEMOCRAT,01131,1970-01-01 00:00:00.000002016
ALABAMA,WILCOX,2020,4048,DEMOCRAT,01131,1970-01-01 00:00:00.000002020
ALABAMA,WINSTON,2000,6413,REPUBLICAN,01133,1970-01-01 00:00:00.000002000
ALABAMA,WINSTON,2004,8130,REPUBLICAN,01133,1970-01-01 00:00:00.000002004
ALABAMA,WINSTON,2008,8103,REPUBLICAN,01133,1970-01-01 00:00:00.000002008
ALABAMA,WINSTON,2012,8312,REPUBLICAN,01133,1970-01-01 00:00:00.000002012
ALABAMA,WINSTON,2016,9228,REPUBLICAN,01133,1970-01-01 00:00:00.000002016
ALABAMA,WINSTON,2020,10195,REPUBLICAN,01133,1970-01-01 00:00:00.000002020
ALASKA,DISTRICT 1,2000,4681,REPUBLICAN,02001,1970-01-01 00:00:00.000002000
ALASKA,DISTRICT 1,2004,6303,REPUBLICAN,02001,1970-01-01 00:00:00.000002004
ALASKA,DISTRICT 1,2008,4149,REPUBLICAN,02001,1970-01-01 00:00:00.000002008
ALASKA,DISTRICT 1,2012,5899,REPUBLICAN,02001,1970-01-01 00:00:00.000002012
ALASKA,DISTRICT 1,2016,3180,REPUBLICAN,02001,1970-01-01 00:00:00.000002016
ALASKA,DISTRICT 1,2020,3511,REPUBLICAN,02001,1970-01-01 00:00:00.000002020
ALASKA,DISTRICT 10,2000,5673,REPUBLICAN,02010,1970-01-01 00:00:00.000002000
ALASKA,DISTRICT 10,2004,6745,REPUBLICAN,02010,1970-01-01 00:00:00.000002004
ALASKA,DISTRICT 10,2008,3392,REPUBLICAN,02010,1970-01-01 00:00:00.000002008
ALASKA,DISTRICT 10,2012,4928,REPUBLICAN,02010,1970-01-01 00:00:00.000002012
ALASKA,DISTRICT 10,2016,6255,REPUBLICAN,02010,1970-01-01 00:00:00.000002016
ALASKA,DISTRICT 10,2020,8081,REPUBLICAN,02010,1970-01-01 00:00:00.000002020
ALASKA,DISTRICT 11,2000,3960,REPUBLICAN,02011,1970-01-01 00:00:00.000002000
ALASKA,DISTRICT 11,2004,9280,REPUBLICAN,02011,1970-01-01 00:00:00.000002004
ALASKA,DISTRICT 11,2008,7736,REPUBLICAN,02011,1970-01-01 00:00:00.000002008
ALASKA,DISTRICT 11,2012,6057,REPUBLICAN,02011,1970-01-01 00:00:00.000002012
ALASKA,DISTRICT 11,2016,6444,REPUBLICAN,02011,1970-01-01 00:00:00.000002016
ALASKA,DISTRICT 11,2020,7096,REPUBLICAN,02011,1970-01-01 00:00:00.000002020
ALASKA,DISTRICT 12,2000,4626,REPUBLICAN,02012,1970-01-01 00:00:00.000002000
ALASKA,DISTRICT 12,2004,8108,REPUBLICAN,02012,1970-01-01 00:00:00.000002004
ALASKA,DISTRICT 12,2008,5467,REPUBLICAN,02012,1970-01-01 00:00:00.000002008
ALASKA,DISTRICT 12,2012,4300,REPUBLICAN,02012,1970-01-01 00:00:00.000002012
ALASKA,DISTRICT 12,2016,6629,REPUBLICAN,02012,1970-01-01 00:00:00.000002016
ALASKA,DISTRICT 12,2020,7893,REPUBLICAN,02012,1970-01-01 00:00:00.000002020
ALASKA,DISTRICT 13,2000,3853,REPUBLICAN,02013,1970-01-01 00:00:00.000002000
ALASKA,DISTRICT 13,2004,10702,REPUBLICAN,02013,1970-01-01 00:00:00.000002004
ALASKA,DISTRICT 13,2008,8432,REPUBLICAN,02013,1970-01-01 00:00:00.000002008
ALASKA,DISTRICT 13,2012,3078,REPUBLICAN,02013,1970-01-01 00:00:00.000002012
ALASKA,DISTRICT 13,2016,4028,REPUBLICAN,02013,1970-01-01 00:00:00.000002016
ALASKA,DISTRICT 13,2020,4652,REPUBLICAN,02013,1970-01-01 00:00:00.000002020
ALASKA,DISTRICT 14,2000,3750,REPUBLICAN,02014,1970-01-01 00:00:00.000002000
ALASKA,DISTRICT 14,2004,10717,REPUBLICAN,02014,1970-01-01 00:00:00.000002004
ALASKA,DISTRICT 14,2008,8108,REPUBLICAN,02014,1970-01-01 00:00:00.000002008
ALASKA,DISTRICT 14,2012,3453,REPUBLICAN,02014,1970-01-01 00:00:00.000002012
ALASKA,DISTRICT 14,2016,5978,REPUBLICAN,02014,1970-01-01 00:00:00.000002016
ALASKA,DISTRICT 14,2020,6714,REPUBLICAN,02014,1970-01-01 00:00:00.000002020
ALASKA,DISTRICT 15,2000,2453,REPUBLICAN,02015,1970-01-01 00:00:00.000002000
ALASKA,DISTRICT 15,2004,10058,REPUBLICAN,02015,1970-01-01 00:00:00.000002004
ALASKA,DISTRICT 15,2008,8227,REPUBLICAN,02015,1970-01-01 00:00:00.000002008
ALASKA,DISTRICT 15,2012,3283,DEMOCRAT,02015,1970-01-01 00:00:00.000002012
ALASKA,DISTRICT 15,2016,2525,REPUBLICAN,02015,1970-01-01 00:00:00.000002016
ALASKA,DISTRICT 15,2020,2671,REPUBLICAN,02015,1970-01-01 00:00:00.000002020
ALASKA,DISTRICT 16,2000,1980,REPUBLICAN,02016,1970-01-01 00:00:00.000002000
ALASKA,DISTRICT 16,2004,10587,REPUBLICAN,02016,1970-01-01 00:00:00.000002004
ALASKA,DISTRICT 16,2008,7774,REPUBLICAN,02016,1970-01-01 00:00:00.000002008
ALASKA,DISTRICT 16,2012,4013,DEMOCRAT,02016,1970-01-01 00:00:00.000002012
ALASKA,DISTRICT 16,2016,3294,DEMOCRAT,02016,1970-01-01 00:00:00.000002016
ALASKA,DISTRICT 16,2020,4274,DEMOCRAT,02016,1970-01-01 00:00:00.000002020
ALASKA,DISTRICT 17,2000,4564,REPUBLICAN,02017,1970-01-01 00:00:00.000002000
ALASKA,DISTRICT 17,2004,10491,REPUBLICAN,02017,1970-01-01 00:00:00.000002004
ALASKA,DISTRICT 17,2008,6621,REPUBLICAN,02017,1970-01-01 00:00:00.000002008
ALASKA,DISTRICT 17,2012,2853,DEMOCRAT,02017,1970-01-01 00:00:00.000002012
ALASKA,DISTRICT 17,2016,3290,DEMOCRAT,02017,1970-01-01 00:00:00.000002016
ALASKA,DISTRICT 17,2020,4136,DEMOCRAT,02017,1970-01-01 00:00:00.000002020
ALASKA,DISTRICT 18,2000,5421,REPUBLICAN,02018,1970-01-01 00:00:00.000002000
ALASKA,DISTRICT 18,2004,8424,REPUBLICAN,02018,1970-01-01 00:00:00.000002004
ALASKA,DISTRICT 18,2008,4252,REPUBLICAN,02018,1970-01-01 00:00:00.000002008
ALASKA,DISTRICT 18,2012,4247,DEMOCRAT,02018,1970-01-01 00:00:00.000002012
ALASKA,DISTRICT 18,2016,3909,DEMOCRAT,02018,1970-01-01 00:00:00.000002016
ALASKA,DISTRICT 18,2020,4681,DEMOCRAT,02018,1970-01-01 00:00:00.000002020
ALASKA,DISTRICT 19,2000,4619,REPUBLICAN,02019,1970-01-01 00:00:00.000002000
ALASKA,DISTRICT 19,2004,8014,REPUBLICAN,02019,1970-01-01 00:00:00.000002004
ALASKA,DISTRICT 19,2008,4106,REPUBLICAN,02019,1970-01-01 00:00:00.000002008
ALASKA,DISTRICT 19,2012,4126,DEMOCRAT,02019,1970-01-01 00:00:00.000002012
ALASKA,DISTRICT 19,2016,2669,DEMOCRAT,02019,1970-01-01 00:00:00.000002016
ALASKA,DISTRICT 19,2020,3118,DEMOCRAT,02019,1970-01-01 00:00:00.000002020
ALASKA,DISTRICT 2,2000,4235,REPUBLICAN,02002,1970-01-01 00:00:00.000002000
ALASKA,DISTRICT 2,2004,5943,REPUBLICAN,02002,1970-01-01 00:00:00.000002004
ALASKA,DISTRICT 2,2008,4029,REPUBLICAN,02002,1970-01-01 00:00:00.000002008
ALASKA,DISTRICT 2,2012,5509,REPUBLICAN,02002,1970-01-01 00:00:00.000002012
ALASKA,DISTRICT 2,2016,3188,REPUBLICAN,02002,1970-01-01 00:00:00.000002016
ALASKA,DISTRICT 2,2020,3674,REPUBLICAN,02002,1970-01-01 00:00:00.000002020
ALASKA,DISTRICT 20,2000,3648,REPUBLICAN,02020,1970-01-01 00:00:00.000002000
ALASKA,DISTRICT 20,2004,6632,REPUBLICAN,02020,1970-01-01 00:00:00.000002004
ALASKA,DISTRICT 20,2008,2536,REPUBLICAN,02020,1970-01-01 00:00:00.000002008
ALASKA,DISTRICT 20,2012,4544,REPUBLICAN,02020,1970-01-01 00:00:00.000002012
ALASKA,DISTRICT 20,2016,4151,DEMOCRAT,02020,1970-01-01 00:00:00.000002016
ALASKA,DISTRICT 20,2020,4881,DEMOCRAT,02020,1970-01-01 00:00:00.000002020
ALASKA,DISTRICT 21,2000,3263,REPUBLICAN,02021,1970-01-01 00:00:00.000002000
ALASKA,DISTRICT 21,2004,8818,REPUBLICAN,02021,1970-01-01 00:00:00.000002004
ALASKA,DISTRICT 21,2008,4837,REPUBLICAN,02021,1970-01-01 00:00:00.000002008
ALASKA,DISTRICT 21,2012,5262,REPUBLICAN,02021,1970-01-01 00:00:00.000002012
ALASKA,DISTRICT 21,2016,4224,DEMOCRAT,02021,1970-01-01 00:00:00.000002016
ALASKA,DISTRICT 21,2020,5414,DEMOCRAT,02021,1970-01-01 00:00:00.000002020
ALASKA,DISTRICT 22,2000,4910,REPUBLICAN,02022,1970-01-01 00:00:00.000002000
ALASKA,DISTRICT 22,2004,7207,REPUBLICAN,02022,1970-01-01 00:00:00.000002004
ALASKA,DISTRICT 22,2008,3337,DEMOCRAT,02022,1970-01-01 00:00:00.000002008
ALASKA,DISTRICT 22,2012,3445,REPUBLICAN,02022,1970-01-01 00:00:00.000002012
ALASKA,DISTRICT 22,2016,4203,REPUBLICAN,02022,1970-01-01 00:00:00.000002016
ALASKA,DISTRICT 22,2020,4684,REPUBLICAN,02022,1970-01-01 00:00:00.000002020
ALASKA,DISTRICT 23,2000,2961,REPUBLICAN,02023,1970-01-01 00:00:00.000002000
ALASKA,DISTRICT 23,2004,6576,REPUBLICAN,02023,1970-01-01 00:00:00.000002004
ALASKA,DISTRICT 23,2008,4075,DEMOCRAT,02023,1970-01-01 00:00:00.000002008
ALASKA,DISTRICT 23,2012,4926,REPUBLICAN,02023,1970-01-01 00:00:00.000002012
ALASKA,DISTRICT 23,2016,3246,REPUBLICAN,02023,1970-01-01 00:00:00.000002016
ALASKA,DISTRICT 23,2020,3810,DEMOCRAT,02023,1970-01-01 00:00:00.000002020
ALASKA,DISTRICT 24,2000,5063,REPUBLICAN,02024,1970-01-01 00:00:00.000002000
ALASKA,DISTRICT 24,2004,7622,REPUBLICAN,02024,1970-01-01 00:00:00.000002004
ALASKA,DISTRICT 24,2008,4127,REPUBLICAN,02024,1970-01-01 00:00:00.000002008
ALASKA,DISTRICT 24,2012,3912,REPUBLICAN,02024,1970-01-01 00:00:00.000002012
ALASKA,DISTRICT 24,2016,4709,REPUBLICAN,02024,1970-01-01 00:00:00.000002016
ALASKA,DISTRICT 24,2020,5378,REPUBLICAN,02024,1970-01-01 00:00:00.000002020
ALASKA,DISTRICT 25,2000,5489,REPUBLICAN,02025,1970-01-01 00:00:00.000002000
ALASKA,DISTRICT 25,2004,6892,REPUBLICAN,02025,1970-01-01 00:00:00.000002004
ALASKA,DISTRICT 25,2008,3233,DEMOCRAT,02025,1970-01-01 00:00:00.000002008
ALASKA,DISTRICT 25,2012,4569,REPUBLICAN,02025,1970-01-01 00:00:00.000002012
ALASKA,DISTRICT 25,2016,3816,REPUBLICAN,02025,1970-01-01 00:00:00.000002016
ALASKA,DISTRICT 25,2020,4600,DEMOCRAT,02025,1970-01-01 00:00:00.000002020
ALASKA,DISTRICT 26,2000,5869,REPUBLICAN,02026,1970-01-01 00:00:00.000002000
ALASKA,DISTRICT 26,2004,7776,REPUBLICAN,02026,1970-01-01 00:00:00.000002004
ALASKA,DISTRICT 26,2008,4472,DEMOCRAT,02026,1970-01-01 00:00:00.000002008
ALASKA,DISTRICT 26,2012,6968,REPUBLICAN,02026,1970-01-01 00:00:00.000002012
ALASKA,DISTRICT 26,2016,4548,REPUBLICAN,02026,1970-01-01 00:00:00.000002016
ALASKA,DISTRICT 26,2020,5243,REPUBLICAN,02026,1970-01-01 00:00:00.000002020
ALASKA,DISTRICT 27,2000,6714,REPUBLICAN,02027,1970-01-01 00:00:00.000002000
ALASKA,DISTRICT 27,2004,8500,REPUBLICAN,02027,1970-01-01 00:00:00.000002004
ALASKA,DISTRICT 27,2008,5159,REPUBLICAN,02027,1970-01-01 00:00:00.000002008
ALASKA,DISTRICT 27,2012,6015,REPUBLICAN,02027,1970-01-01 00:00:00.000002012
ALASKA,DISTRICT 27,2016,4085,REPUBLICAN,02027,1970-01-01 00:00:00.000002016
ALASKA,DISTRICT 27,2020,4844,DEMOCRAT,02027,1970-01-01 00:00:00.000002020
ALASKA,DISTRICT 28,2000,7113,REPUBLICAN,02028,1970-01-01 00:00:00.000002000
ALASKA,DISTRICT 28,2004,9073,REPUBLICAN,02028,1970-01-01 00:00:00.000002004
ALASKA,DISTRICT 28,2008,5953,REPUBLICAN,02028,1970-01-01 00:00:00.000002008
ALASKA,DISTRICT 28,2012,5882,REPUBLICAN,02028,1970-01-01 00:00:00.000002012
ALASKA,DISTRICT 28,2016,5423,REPUBLICAN,02028,1970-01-01 00:00:00.000002016
ALASKA,DISTRICT 28,2020,6264,DEMOCRAT,02028,1970-01-01 00:00:00.000002020
ALASKA,DISTRICT 29,2000,4054,REPUBLICAN,02029,1970-01-01 00:00:00.000002000
ALASKA,DISTRICT 29,2004,7743,REPUBLICAN,02029,1970-01-01 00:00:00.000002004
ALASKA,DISTRICT 29,2008,4127,REPUBLICAN,02029,1970-01-01 00:00:00.000002008
ALASKA,DISTRICT 29,2012,5774,REPUBLICAN,02029,1970-01-01 00:00:00.000002012
ALASKA,DISTRICT 29,2016,6347,REPUBLICAN,02029,1970-01-01 00:00:00.000002016
ALASKA,DISTRICT 29,2020,7464,REPUBLICAN,02029,1970-01-01 00:00:00.000002020
ALASKA,DISTRICT 3,2000,3693,DEMOCRAT,02003,1970-01-01 00:00:00.000002000
ALASKA,DISTRICT 3,2004,6513,DEMOCRAT,02003,1970-01-01 00:00:00.000002004
ALASKA,DISTRICT 3,2008,5657,DEMOCRAT,02003,1970-01-01 00:00:00.000002008
ALASKA,DISTRICT 3,2012,3769,REPUBLICAN,02003,1970-01-01 00:00:00.000002012
ALASKA,DISTRICT 3,2016,5403,REPUBLICAN,02003,1970-01-01 00:00:00.000002016
ALASKA,DISTRICT 3,2020,6076,REPUBLICAN,02003,1970-01-01 00:00:00.000002020
ALASKA,DISTRICT 30,2000,3622,REPUBLICAN,02030,1970-01-01 00:00:00.000002000
ALASKA,DISTRICT 30,2004,8733,REPUBLICAN,02030,1970-01-01 00:00:00.000002004
ALASKA,DISTRICT 30,2008,5500,REPUBLICAN,02030,1970-01-01 00:00:00.000002008
ALASKA,DISTRICT 30,2012,5492,REPUBLICAN,02030,1970-01-01 00:00:00.000002012
ALASKA,DISTRICT 30,2016,6194,REPUBLICAN,02030,1970-01-01 00:00:00.000002016
ALASKA,DISTRICT 30,2020,7180,REPUBLICAN,02030,1970-01-01 00:00:00.000002020
ALASKA,DISTRICT 31,2000,3326,REPUBLICAN,02031,1970-01-01 00:00:00.000002000
ALASKA,DISTRICT 31,2004,9605,REPUBLICAN,02031,1970-01-01 00:00:00.000002004
ALASKA,DISTRICT 31,2008,6419,REPUBLICAN,02031,1970-01-01 00:00:00.000002008
ALASKA,DISTRICT 31,2012,4679,DEMOCRAT,02031,1970-01-01 00:00:00.000002012
ALASKA,DISTRICT 31,2016,5617,REPUBLICAN,02031,1970-01-01 00:00:00.000002016
ALASKA,DISTRICT 31,2020,6971,REPUBLICAN,02031,1970-01-01 00:00:00.000002020
ALASKA,DISTRICT 32,2000,4178,REPUBLICAN,02032,1970-01-01 00:00:00.000002000
ALASKA,DISTRICT 32,2004,9783,REPUBLICAN,02032,1970-01-01 00:00:00.000002004
ALASKA,DISTRICT 32,2008,6867,REPUBLICAN,02032,1970-01-01 00:00:00.000002008
ALASKA,DISTRICT 32,2012,5930,DEMOCRAT,02032,1970-01-01 00:00:00.000002012
ALASKA,DISTRICT 32,2016,3764,REPUBLICAN,02032,1970-01-01 00:00:00.000002016
ALASKA,DISTRICT 32,2020,4440,REPUBLICAN,02032,1970-01-01 00:00:00.000002020
ALASKA,DISTRICT 33,2000,5804,REPUBLICAN,02033,1970-01-01 00:00:00.000002000
ALASKA,DISTRICT 33,2004,7344,REPUBLICAN,02033,1970-01-01 00:00:00.000002004
ALASKA,DISTRICT 33,2008,6571,REPUBLICAN,02033,1970-01-01 00:00:00.000002008
ALASKA,DISTRICT 33,2012,4289,REPUBLICAN,02033,1970-01-01 00:00:00.000002012
ALASKA,DISTRICT 33,2016,5978,DEMOCRAT,02033,1970-01-01 00:00:00.000002016
ALASKA,DISTRICT 33,2020,7535,DEMOCRAT,02033,1970-01-01 00:00:00.000002020
ALASKA,DISTRICT 34,2000,5243,REPUBLICAN,02034,1970-01-01 00:00:00.000002000
ALASKA,DISTRICT 34,2004,7886,REPUBLICAN,02034,1970-01-01 00:00:00.000002004
ALASKA,DISTRICT 34,2008,7358,REPUBLICAN,02034,1970-01-01 00:00:00.000002008
